structure,Max_depth,Score_support,Min_samples_split,Min_bin_exp,D,Cohen,Random_proj_exp,Random_proj_depth,Weight-,Acceleration+,Mpg+,N+
5,5,4,11,0.424373567325642,2,0.865720358690499,0.634510266886279,3,2155,16.4,30,79
6,2,1,14,0.555032442699847,3,0.213802796919872,0.368099072772872,4,2045,16.5,30,95
27,4,2,37,0.629964509123769,3,1.32010865001515,0.617234685001058,5,2234,16.1,30,203
31,5,3,13,0.786157756258365,3,0.957761425515533,0.614308239122874,4,2385,16.5,30,135
15,2,1,42,0.464591117204599,1,1.14029088499127,0.409745277424192,5,2254.5,15.8,30,118
5,5,3,21,0.69633047394234,4,0.317610199619452,0.693526011381411,2,2234,16.1,30,203
19,5,1,22,0.220931401976803,2,1.23869265470472,0.301362528644625,5,1995,16.2,30,32
5,2,3,24,0.274334798783212,4,1.46944922233868,0.60400297626549,4,2234,16.1,30,203
10,4,1,6,0.262314493682346,2,0.427130094354912,0.480914147530171,3,2234,16.1,30,203
27,2,1,30,0.478053383358664,4,1.17586667577759,0.633829317275038,4,2234,16.1,30,203
17,2,1,39,0.7224447970088,4,1.36023294733421,0.649622092161452,4,2234,16.1,30,203
26,2,3,49,0.165551121897065,3,0.674271060512886,0.460296246773165,3,2155,16.4,30,79
16,5,1,38,0.252702771230985,1,1.09466060153294,0.617780635078393,3,2234,16.1,30,203
23,3,4,42,0.452275953171809,3,0.237501982145374,0.541718063175686,3,2234,16.1,30,203
26,2,1,12,0.481324982237374,1,0.546062298494416,0.372192793772938,4,2070,16.4,30,109
12,4,1,19,0.718576644656107,1,0.781325319359598,0.343821541221138,3,2234,16.1,30,203
14,5,3,31,0.296049562438711,3,0.869071498078652,0.426116790383498,3,2234,16.1,30,203
12,3,1,43,0.108093336894061,2,0.4645282177121,0.504148287756686,3,2234,16.1,30,203
30,2,4,23,0.57524477672096,2,1.0308630458542,0.662688580572322,2,2234,16.1,30,203
19,2,2,18,0.537864143018712,2,0.406048316983603,0.383521739259422,4,2155,16.4,30,79
31,3,2,38,0.588348180319312,1,0.380253837171083,0.567509560075463,4,2155,16.4,30,79
31,3,1,35,0.87719831475993,2,1.47764791063797,0.57742874560012,3,2155,16.4,30,79
16,2,1,27,0.635298957474444,2,0.109788009487526,0.414287019306917,4,2130,16.4,30,144
30,5,3,24,0.861534172571728,3,1.09629985858758,0.417282005885883,2,2255,16,30,211
15,5,3,32,0.53119922851508,1,1.2690725076275,0.323210664397308,2,2265,16,30,216
27,3,2,19,0.163899494540533,1,0.928046966713195,0.348278328862938,3,2250,15.75,30,116
13,5,2,18,0.608093469911426,2,0.99068995267904,0.375484501376063,4,2219.5,16.45,30,100
17,4,3,47,0.521988399766311,1,1.3313143645204,0.387603022104076,2,2234,16.1,30,203
7,3,1,35,0.584639798565808,4,0.235250089119271,0.345549959083838,3,2234,16.1,30,203
17,5,2,45,0.414618996762592,1,0.270465200290441,0.38918854558768,5,1987.5,16.95,30,38
11,3,4,30,0.244532475679551,1,0.215803487129351,0.34097167346679,2,2234,16.1,30,203
13,5,3,41,0.517791620111388,2,0.173999934405805,0.482452144891483,3,1990,19,30,25
4,3,3,39,0.385060818847902,3,1.08018074255375,0.462327079366322,2,2234,16.1,30,203
13,5,4,27,0.859966963087283,4,0.743084498245097,0.616898529546488,3,2155,16.4,30,79
2,2,1,12,0.488228127792757,1,0.36838594398251,0.442553696189427,2,2234,16.1,30,203
7,5,2,32,0.606852517104289,3,1.3695965812153,0.63479944651114,4,2234,16.1,30,203
3,5,1,48,0.369015635053547,4,0.324018452049283,0.440894504282122,3,2234,16.1,30,203
20,5,1,36,0.828320581640583,2,1.38662892206368,0.401696659778988,4,2155,16.4,30,79
5,5,3,48,0.399522981168261,2,0.423221340420786,0.408881339516881,2,2234,16.1,30,203
14,3,2,16,0.501751757573488,1,1.07975289260709,0.662063099261048,2,2234,16.1,30,203
31,3,2,21,0.557915571172878,4,1.18458120412403,0.444763645457077,4,2155,16.4,30,79
19,3,2,7,0.445617071617181,1,1.3059286784791,0.694075296276859,2,2234,16.1,30,203
5,5,4,50,0.704852444365734,1,0.760952882308284,0.671366917783626,2,2234,16.1,30,203
13,2,3,49,0.172360026457572,3,1.40081237267009,0.463724340290462,4,2635,15.8,20,336
26,3,4,24,0.797211018100411,4,0.122586024026439,0.527501819012574,2,2234,16.1,30,203
20,4,4,6,0.140579155094019,1,1.43076326451825,0.556859344717621,2,2372,16,30,247
24,5,2,17,0.261412477883498,1,0.820012467517465,0.644162732992178,4,2234,16.1,30,203
27,3,1,22,0.739993071779074,3,1.35487347323776,0.460747565359367,4,2130,16.4,30,144
23,4,1,39,0.7172309061533,3,1.48379297278762,0.446064594827515,3,2234,16.1,30,203
19,5,1,50,0.3438221445716,1,1.39419610887726,0.650018751957989,5,2234,16.1,30,203
28,3,2,22,0.712285909868091,2,1.11940010307793,0.428109116792659,3,2155,16.4,30,79
13,2,4,22,0.390968262148826,2,0.112264540523042,0.41360475063116,3,2155,16.4,30,79
11,3,1,10,0.198079163240792,2,0.859268841574843,0.698464946953189,4,2234,16.1,30,203
2,4,3,16,0.36927247000816,4,0.495577581095219,0.376101265172079,2,2234,16.1,30,203
14,5,3,32,0.729070145232366,3,1.11684015743731,0.555727570903988,3,2155,16.4,30,79
5,5,3,50,0.462096699456767,4,1.08839159852433,0.559348788263532,2,2234,16.1,30,203
16,2,1,16,0.249990842816373,1,0.110052126928189,0.372814019580517,2,2234,16.1,30,203
9,2,2,14,0.434554408465298,3,1.32465934439947,0.398133460715625,5,2217,16,30,188
17,4,1,48,0.75406340590376,1,1.33234496388663,0.611280840098905,2,2234,16.1,30,203
11,5,4,19,0.435354516509404,2,1.25953076012436,0.566543986560653,5,2265,16,30,216
10,5,2,33,0.368755380003631,1,1.16905839156649,0.421131578938629,3,1990,19,30,25
13,2,2,8,0.580387586838432,2,1.14708376912048,0.618097248782049,4,2375,15.9,30,137
15,4,2,27,0.383412715142516,4,1.31764183151233,0.332725731404627,4,2635,15.8,20,336
26,3,4,25,0.385341503652571,3,0.483959743137986,0.475785376653611,5,2155,16.4,30,79
27,3,1,20,0.248234552199138,4,1.12766568582788,0.395011822028005,4,2051,17,30,99
30,4,3,44,0.163395913322759,2,0.47339936194528,0.663540071059967,4,2234,16.1,30,203
1,5,1,13,0.626496342862797,3,0.488984867507473,0.535508029825162,3,2234,16.1,30,203
6,2,2,29,0.710800772151474,4,1.16589215375832,0.545340772719983,5,2155,16.4,30,79
1,5,4,20,0.209534887630605,2,1.23373705722823,0.588338358139966,4,2155,16.4,30,79
21,5,2,32,0.107725999127892,2,0.251826938795534,0.535510172882715,5,1995,15.75,30,18
21,5,3,25,0.641719935661798,2,1.1934754738326,0.35349418901437,4,2130,16.4,30,144
8,5,1,31,0.825905141582973,1,0.323828453988525,0.485392223025115,3,2234,16.1,30,203
1,2,1,19,0.548055726212861,3,0.686653164228317,0.424329696216898,5,1985,17.95,30,50
30,3,3,47,0.514111717284512,2,1.11967346532974,0.468837667476728,3,2155,16.4,30,79
7,3,2,31,0.600534962812571,2,0.257220154362933,0.65807136516715,4,2234,16.1,30,203
18,5,2,46,0.888689398248638,3,0.75892737424394,0.505496426927416,3,2155,16.4,30,79
11,5,1,48,0.178930473824356,1,0.148366295898515,0.43353575792943,5,1985,16.5,30,37
11,3,3,21,0.531721930778641,3,0.980566739822487,0.339884227522828,5,2155,16.4,30,79
17,5,4,16,0.216537617648063,4,0.224542586924909,0.477895361259531,4,2019,17.4,30,85
10,3,3,24,0.372569861249755,3,1.29953350728473,0.303335714799196,3,2265,16,30,216
11,3,2,14,0.579940955494473,2,0.80875060247023,0.511144743759132,2,2234,16.1,30,203
10,2,3,7,0.689719289237745,3,0.324477758251302,0.317992202607735,4,2155,16.4,30,79
21,5,2,19,0.412621415285914,1,0.940267464137759,0.335702862661453,3,2155,16.4,30,79
17,2,1,39,0.431952568998915,2,1.23844249762803,0.605245778583809,5,2234,16.1,30,203
22,5,3,40,0.869419534781786,1,1.06250507453032,0.311137795350155,3,2155,16.4,30,79
22,4,1,32,0.378314636195732,3,0.88945920410687,0.657470215828156,2,2234,16.1,30,203
25,5,4,42,0.104558545553875,3,0.534023417093514,0.52692221658345,4,1963,15.5,30,9
10,5,2,24,0.387277005962488,4,1.07459801413018,0.592050625211071,2,2234,16.1,30,203
27,5,2,33,0.589087408338404,3,0.946622815708787,0.467321645771345,4,2672,15.7,20,355
21,5,3,10,0.468370484458611,1,0.384601471630539,0.429923178766958,3,1995,15.9,30,28
11,4,1,12,0.358554699504796,3,0.806708037604783,0.49771501306663,2,2234,16.1,30,203
1,4,1,47,0.49985708278828,1,1.21498722209544,0.634802093304156,2,2234,16.1,30,203
30,2,1,45,0.235544823014075,2,1.10393726570051,0.358035720118238,3,2234,16.1,30,203
7,5,3,50,0.108698922820115,1,0.592800128825615,0.351071698484653,4,2130,16.4,30,144
18,5,4,29,0.28364663741448,4,0.203342569944505,0.355091884705841,2,2234,16.1,30,203
1,5,1,29,0.537330132601431,3,0.265243181852629,0.424015804711981,5,1990,16.9,30,43
19,2,2,25,0.408502595192921,4,1.3821732637818,0.385885317054032,3,2234,16.1,30,203
29,2,3,43,0.240382930883402,3,0.843056508436769,0.47835227170529,3,2155,16.4,30,79
10,5,3,7,0.386517851181502,2,0.781521611487205,0.569279476649516,5,2155,16.4,30,79
22,4,1,33,0.892137501592888,2,1.0816768609284,0.405325704480822,4,2155,16.4,30,79
4,3,1,37,0.50108800318204,4,1.23241102630724,0.467145651307824,4,2245.5,16.15,30,206
3,3,3,46,0.357012158861324,2,0.48582253351755,0.621184706062317,4,2617.5,15.85,30,150
28,3,4,38,0.780494010844795,1,0.366741516113651,0.458803674766677,2,2234,16.1,30,203
20,4,1,21,0.169151726935773,3,1.14172031600818,0.406231259319366,4,2259.5,15.85,30,120
26,3,3,31,0.8274352540606,2,0.181098331699365,0.619119811766246,2,2234,16.1,30,203
25,5,4,45,0.418848620375958,3,0.273847582488264,0.525430423397152,4,2155,16.4,30,79
24,5,1,13,0.24787171071374,1,0.888423584526178,0.365674492075239,3,2234,16.1,30,203
27,3,2,50,0.888450220166943,3,1.37874142306422,0.557041720878071,2,2155,16.4,30,79
16,3,1,47,0.837463225294383,2,0.45817086761774,0.69652802089641,3,2234,16.1,30,203
16,2,1,38,0.706968399831439,4,0.523785532795194,0.534877949727042,3,2234,16.1,30,203
9,3,3,33,0.789756747815237,2,0.542231553294823,0.377056119587897,3,2080,16.3,30,50
23,2,1,36,0.561108189039858,1,0.293204684279586,0.514210055351027,2,2234,16.1,30,203
6,4,3,38,0.233585646474553,3,1.06763891369047,0.43644434324663,4,2578.5,16,30,312
19,2,1,40,0.867076031450642,4,0.659898507091307,0.533186105104592,3,2155,16.4,30,79
27,3,1,17,0.299020824002236,4,0.436631208762638,0.684202077890578,5,2234,16.1,30,203
27,3,4,22,0.486076975061003,1,1.20610440091183,0.538634680668682,4,2375,15.9,30,137
7,3,2,33,0.298128565779282,1,0.398529860929627,0.612169989524574,4,2234,16.1,30,203
31,4,1,27,0.382571979310439,3,1.05269114204342,0.53814521205291,2,2234,16.1,30,203
22,5,4,33,0.542001424225025,3,1.08181463051713,0.640779133447286,5,2265,16,30,216
1,3,1,6,0.224711381534941,4,0.187360928529257,0.308276495797724,2,2234,16.1,30,203
12,2,4,23,0.360856263280111,3,0.7854595979271,0.374330859152277,3,2234,16.1,30,203
17,5,2,15,0.441726394159649,4,0.831902855068932,0.356369833335231,3,2234,16.1,30,203
19,3,3,19,0.248016683461208,1,0.850416439898471,0.481940477645153,4,2155,16.4,30,79
27,3,3,15,0.566557229678848,1,0.595197568607161,0.378581475083021,2,2234,16.1,30,203
15,2,3,29,0.620801369122561,4,1.08462482554913,0.690317681426288,2,2234,16.1,30,203
25,3,2,39,0.791394801654354,4,1.07679894314255,0.561161164482478,5,2385,16.5,30,135
31,5,2,19,0.534710206259932,4,1.21815102556443,0.602819412576534,3,2605,16.4,30,183
27,3,2,48,0.580997404256921,2,0.220608511541603,0.547076739706895,3,2155,16.4,30,79
8,2,2,46,0.583862284321205,4,1.35812557574659,0.682854611387566,2,2234,16.1,30,203
15,5,2,50,0.1612377899956,3,1.10085189825359,0.693584468701535,2,2234,16.1,30,203
1,5,4,37,0.560762378791478,3,1.36829484224407,0.416348851842849,5,2155,16.4,30,79
20,4,3,28,0.154449230302248,1,0.929034367968717,0.386887394453974,5,2275,16.5,30,116
2,3,1,24,0.529019047123061,1,1.22055016159309,0.355303694390936,3,2234,16.1,30,203
29,3,4,17,0.470106786111623,2,0.309290603432879,0.422431865223882,2,2234,16.1,30,203
7,2,1,17,0.845444845928265,4,1.02514547168834,0.483421703821814,3,2265,16,30,216
12,2,1,30,0.369262463966941,3,1.03327892795897,0.6914538908489,2,2234,16.1,30,203
24,2,4,49,0.381614891505137,1,0.569317135842582,0.553994819718996,3,2155,16.4,30,79
23,5,2,28,0.666927970075698,2,0.422311938332383,0.381782052843825,3,2155,16.4,30,79
3,4,4,17,0.63469612074488,3,1.0329488490538,0.69062627535583,5,2234,16.1,30,203
8,4,2,9,0.751558780783999,1,0.400943979872924,0.366349649885872,3,2074,16.5,30,43
9,4,2,37,0.871179399637275,1,1.28387595321404,0.316437748182567,4,2155,16.4,30,79
4,4,2,9,0.636184962456697,3,0.957481113130521,0.627706284248547,3,2259.5,15.85,30,120
1,2,2,14,0.69013411421231,1,0.792144572501904,0.627185460158919,5,2155,16.4,30,79
25,3,4,7,0.706129997313927,2,0.335752554876739,0.40870339031145,4,2195,15.6,30,94
21,5,2,38,0.53448853825897,4,1.40261174580759,0.647591854987078,5,2234,16.1,30,203
30,2,2,32,0.120573941623761,4,0.11135425333519,0.415345295457262,5,2155,16.4,30,79
10,5,2,34,0.349017493080871,2,0.956706779711869,0.686761522182495,5,2234,16.1,30,203
3,2,4,33,0.337792031651035,1,1.3482167645591,0.395817074058038,3,2648,16.4,30,201
10,3,1,33,0.296014216982258,1,0.314350296305113,0.378442263675001,5,2070,16.4,30,109
31,5,3,41,0.378967936191028,1,0.328785853779783,0.512013778244649,5,2155,16.4,30,79
7,5,1,22,0.499578789253526,1,0.790748532545661,0.65789736655957,5,2234,16.1,30,203
30,4,2,9,0.376893817813758,2,1.41860293012653,0.406885553274148,2,2234,16.1,30,203
31,5,1,16,0.745133187777385,4,0.220571001118151,0.546467176157794,5,2234,16.1,30,203
14,5,4,15,0.574777821533554,2,1.4314470711317,0.504956575541968,2,2234,16.1,30,203
27,4,4,21,0.865643298894013,2,0.309707714115118,0.473255010671998,3,2155,16.4,30,79
28,5,3,22,0.433721251042878,4,0.271357666185149,0.32256558034619,3,1990,19,30,25
23,2,2,36,0.636984383859755,2,1.37849061112229,0.557942282974258,5,2155,16.4,30,79
26,3,4,37,0.312928610893726,3,0.675816840202891,0.378502222832144,2,2234,16.1,30,203
24,5,1,22,0.573586444678007,2,0.477744627503359,0.322005096056684,3,2234,16.1,30,203
10,4,1,43,0.872954453092864,4,0.703625881354844,0.523049919127237,5,2155,16.4,30,79
7,2,4,6,0.839897827191967,1,1.47243724776771,0.400404745896926,3,2250,15.75,30,116
3,3,4,27,0.569910528644536,3,0.124347783319393,0.556987030202409,5,2648,16.4,30,201
20,3,2,44,0.203931735171003,1,0.317673699681172,0.32319021164224,2,2234,16.1,30,203
25,2,1,39,0.573225553236144,1,0.172695942441701,0.585704750509105,5,2234,16.1,30,203
16,3,4,19,0.644347119779602,1,0.65531605318722,0.575889205376069,4,2234,16.1,30,203
9,2,1,23,0.625555210869494,2,0.37079838264267,0.542594531811971,2,2234,16.1,30,203
21,4,3,9,0.182684991579133,4,0.722408115826829,0.371767270656616,2,2265,16,30,216
4,4,2,33,0.827961762131177,3,0.430914482067317,0.357358361864407,3,2155,16.4,30,79
26,3,3,12,0.271710262658379,4,1.25365992971401,0.483058565072864,2,2234,16.1,30,203
14,4,4,32,0.777308720601718,3,0.21645922669196,0.412911258721364,5,2155,16.4,30,79
31,3,2,18,0.404770410689353,3,0.661598822818666,0.511439528074368,2,2234,16.1,30,203
7,5,4,9,0.158066047765334,3,1.41575809460816,0.377245521228004,5,2254.5,15.8,30,118
7,2,2,45,0.331407417700934,4,1.20167600608568,0.328035459393659,2,2234,16.1,30,203
18,4,2,6,0.762584046746161,3,1.36151674058327,0.424022695178829,2,2234,16.1,30,203
24,2,1,37,0.127367318104655,1,0.378337956548354,0.338257192868102,4,2051,17,30,99
29,3,2,21,0.799755340855676,1,1.17889039407087,0.549420926663768,3,2195,15.6,30,94
18,3,2,30,0.650674100641708,2,0.648493630843117,0.678515366247317,3,2234,16.1,30,203
28,4,3,24,0.769639593301051,4,0.877337077447815,0.373268852206194,4,2245.5,16.15,30,206
18,5,3,20,0.614409890906512,4,0.603367274515228,0.525985090000132,3,2155,16.4,30,79
11,2,2,8,0.665248649015028,1,0.565850549200141,0.34386189339554,5,2742.5,15.7,20,308
13,4,3,6,0.129704548187471,4,0.232458625401009,0.640078627476342,3,2234,16.1,30,203
11,2,4,34,0.876105075669829,1,1.08379833614052,0.522683683992896,2,2155,16.4,30,79
9,3,1,46,0.465548584004333,1,0.388016848890052,0.697366753717099,5,2234,16.1,30,203
1,4,2,35,0.501029621924727,1,1.49984795316271,0.393964025725344,3,2155,16.4,30,79
17,3,1,27,0.112343573078031,1,1.45298134976446,0.430320818727417,5,2234,16.1,30,203
24,2,1,11,0.63139114840402,1,0.764745241007866,0.374149234229768,3,2234,16.1,30,203
18,4,2,45,0.769846658638111,4,0.690435785033278,0.594487811811315,4,1995,16.2,30,32
18,4,4,6,0.790250404311683,2,1.17814833099072,0.391541202237768,5,2070,16.4,30,109
26,3,1,41,0.481142999054024,4,0.596655177373579,0.605584294043841,2,2234,16.1,30,203
27,4,4,11,0.74280210819011,1,0.592574866007399,0.674004864220009,3,2234,16.1,30,203
31,4,4,24,0.862494683879255,2,0.958937898119202,0.306462760966786,2,2255,16,30,211
10,5,1,16,0.828358227953918,4,0.296714505095734,0.572787205292451,4,2217,16,30,188
3,2,4,25,0.224935016595024,4,0.590583732513471,0.525502380665758,2,2234,16.1,30,203
6,5,2,46,0.457008461558461,1,1.01586874082485,0.378348749070351,2,2234,16.1,30,203
27,2,1,32,0.281564956558066,3,0.515598797747368,0.399152979490135,5,2025,16.2,30,55
13,5,1,41,0.44609692848068,1,1.13713852821065,0.365429127653031,5,1985,16.8,30,55
20,3,4,23,0.588552315994329,4,0.487682666585323,0.355298562623413,4,2155,16.4,30,79
16,5,3,34,0.651452372478619,1,0.348778222467623,0.503537144844295,3,2155,16.4,30,79
30,4,1,44,0.712678114716302,3,0.492148773494204,0.391560813309047,5,1985,16.8,30,55
1,3,3,43,0.117474476450595,1,1.39351318746862,0.442289455519055,4,2670,15.7,20,350
9,3,3,47,0.242513876828088,1,1.41416081044037,0.559597362047547,4,2644,16,30,204
22,2,1,31,0.372244607481347,3,1.31670913548566,0.426092754979343,3,2234,16.1,30,203
14,3,4,43,0.666223841198384,2,0.675504026034565,0.527943578001914,5,2250,15.75,30,116
29,5,4,20,0.430976649432606,4,0.143293648153591,0.392313500020246,2,2234,16.1,30,203
1,2,2,30,0.325013775611271,2,0.203532111911724,0.45893956500252,4,2155,16.4,30,79
7,4,1,8,0.424434078894521,3,0.843761557779767,0.504657538357429,5,1995,16.8,30,77
29,3,2,10,0.747655569525425,3,0.623420372591946,0.584753418443716,2,2234,16.1,30,203
28,5,2,20,0.378431888487315,3,1.20428662689732,0.558690919691754,5,2265,16,30,216
12,2,2,22,0.683582629458046,3,0.941432472140177,0.451276035615658,5,2155,16.4,30,79
28,3,4,29,0.745124600231942,2,1.15046591991527,0.610873059165429,2,2234,16.1,30,203
26,4,2,6,0.338657168961529,3,0.120284541336255,0.65947564505296,2,2234,16.1,30,203
6,3,1,48,0.32848887927395,3,0.278215737481336,0.553558601150338,3,2020,16.5,30,59
15,4,4,10,0.694673279914636,4,0.279701712399622,0.657951137118992,3,2234,16.1,30,203
18,5,3,17,0.315449893483997,1,0.736368102795277,0.360298376367538,4,2155,16.4,30,79
27,4,3,26,0.397322251560118,3,1.0908724434408,0.339218391793615,3,2265,16,30,216
4,4,3,32,0.855586179958093,2,0.640849196951062,0.303053742389845,3,2155,16.4,30,79
16,5,3,20,0.494014012859076,1,1.36902842498749,0.614727967634623,5,2234,16.1,30,203
27,4,2,12,0.515324509808659,2,1.35327571972472,0.442725416944568,5,2130,16.4,30,144
3,2,4,6,0.219943483297061,1,1.06814221885531,0.524362236105633,5,2155,16.4,30,79
7,2,1,10,0.382916586446335,3,1.36330242248625,0.305478803000247,2,2234,16.1,30,203
8,3,2,10,0.445097961653367,3,0.398379452866798,0.389489730563088,4,2190,16,30,91
21,4,3,8,0.143639270807874,3,0.801820472089778,0.684558876292813,3,2234,16.1,30,203
22,4,4,17,0.189214699926904,2,0.596298162347851,0.440442398413088,5,2155,16.4,30,79
31,3,4,47,0.715508657806558,3,1.40966096833946,0.502209932150513,2,2234,16.1,30,203
4,2,1,49,0.775015822884048,4,0.664869212659491,0.570055839662824,4,2234,16.1,30,203
14,5,4,10,0.511995647444963,4,0.319088367026454,0.542606544338573,3,2595,16,30,187
12,4,3,17,0.593390191199284,2,1.21313198916056,0.463387802292511,4,2914,15.5,20,253
10,4,2,42,0.446815954996791,3,0.601986109338229,0.427825561773974,5,1975,17,30,33
5,4,1,25,0.278960955706973,3,0.333881995507336,0.416432510960712,4,1995,16.8,30,77
22,5,2,17,0.842788809481373,1,1.09392717300225,0.39944837466169,3,2155,16.4,30,79
2,3,1,13,0.623513443014862,3,1.17989537108604,0.316958847788441,5,2245.5,16.15,30,206
7,4,2,48,0.612857515824418,2,1.27008657175255,0.628193853426393,4,2155,16.4,30,79
7,4,4,30,0.343323745683148,2,0.277746715017157,0.329018660126824,2,2234,16.1,30,203
22,4,2,28,0.53721074854259,2,0.363327834624007,0.398935762995416,5,1995,15.9,30,28
11,2,3,8,0.237888515797354,3,0.727682154521696,0.583655349133577,2,2234,16.1,30,203
30,4,2,42,0.597861837548117,2,0.213318324667365,0.611845379213519,3,2234,16.1,30,203
28,4,2,41,0.289426181314544,3,0.756089248011566,0.360471374696328,5,2155,16.4,30,79
10,5,4,10,0.349139019362702,2,0.524803229188716,0.423058586255296,2,2234,16.1,30,203
19,5,4,24,0.656985823804691,4,1.47404086192619,0.493436036362202,2,2234,16.1,30,203
28,2,2,27,0.230368657028505,4,1.36492769341312,0.581116238265773,5,2234,16.1,30,203
23,5,4,42,0.729226410367567,4,0.368277567719982,0.55263409252313,5,2155,16.4,30,79
16,3,1,40,0.438226488479211,4,0.683674692514909,0.626625875316952,2,2234,16.1,30,203
3,3,2,46,0.419176675293069,2,1.38225321262616,0.475503431946566,4,2155,16.4,30,79
5,3,3,15,0.44614940540119,3,1.10256328658812,0.668703636670962,3,2234,16.1,30,203
31,2,4,37,0.793972318468023,3,0.946926315184492,0.575845475945911,4,2250,15.75,30,116
10,4,1,44,0.602243120605918,4,0.420166117245129,0.672064978258773,3,2234,16.1,30,203
11,3,2,27,0.153495765430696,2,0.835646846371758,0.3255713504415,3,2155,16.4,30,79
31,4,4,33,0.563723798254013,3,0.899357040521531,0.463103773089043,5,2155,16.4,30,79
4,3,4,23,0.385749643705362,1,0.71396779110023,0.457499815407869,4,1995,17.5,30,71
17,3,4,49,0.470428223424579,4,1.1480794262899,0.440821566762981,2,2234,16.1,30,203
29,3,1,11,0.775406994617295,2,1.13190797291885,0.338305329475626,3,2234,16.1,30,203
3,2,4,28,0.66933498102519,2,1.30967121641683,0.480987756355164,3,2155,16.4,30,79
18,3,4,21,0.613053056018672,1,0.493953638947113,0.385528263901286,5,2155,16.4,30,79
27,2,3,43,0.766675141145579,2,1.45526226594579,0.629056409177295,2,2234,16.1,30,203
29,3,2,35,0.334527328419205,1,0.476763772428681,0.341132047790075,2,2234,16.1,30,203
8,4,1,16,0.368029352956131,1,1.47308251926478,0.483832844425888,3,2234,16.1,30,203
15,4,1,26,0.133503407802632,1,1.34779443339092,0.415998392090519,2,2234,16.1,30,203
27,5,1,18,0.271642507023476,2,0.413637779037732,0.696612856021081,5,2234,16.1,30,203
2,4,3,35,0.733480648287715,1,1.10363008083945,0.556467605156577,2,2234,16.1,30,203
17,4,3,28,0.537289833169526,4,1.14670322835033,0.318574916512622,3,2234,16.1,30,203
29,5,1,33,0.56300213821693,2,0.559978269022335,0.642887373514062,4,2234,16.1,30,203
8,4,2,43,0.329687623404218,3,0.663146198514662,0.472022674666125,2,2234,16.1,30,203
1,4,1,12,0.72162907744737,1,0.304811030842564,0.65825829504959,5,2234,16.1,30,203
8,2,1,44,0.780309243878657,3,0.426187330111789,0.568746384986812,4,2234,16.1,30,203
3,5,2,16,0.157644749607247,2,0.480180697483292,0.387740960961976,4,2155,16.4,30,79
16,5,2,50,0.646483168200432,3,0.527631438438218,0.454453128593408,4,2220,16,30,191
17,5,2,9,0.503052727549698,3,1.48792541724242,0.307476415346993,4,2155,16.4,30,79
26,2,4,15,0.666152412623354,3,0.279330483353545,0.522706404436089,2,2234,16.1,30,203
28,2,4,31,0.273144806356516,3,1.05488182984005,0.412160489069059,4,2360,16.4,30,242
29,3,3,12,0.725536568750692,3,0.351765856265376,0.663127490834951,3,2234,16.1,30,203
14,4,3,37,0.483444115640017,2,0.434765458029802,0.535396898945899,3,2155,16.4,30,79
25,3,2,37,0.871932362987807,3,0.906646001652538,0.563085536892174,5,2155,16.4,30,79
16,5,1,29,0.450716045922243,2,1.1468654470983,0.664724687381992,4,2234,16.1,30,203
3,4,2,15,0.567774922459963,4,1.1150772483441,0.435753133555874,5,2672,15.7,20,355
7,2,4,23,0.5841067826003,2,0.3646777361265,0.631372525882396,4,2155,16.4,30,79
26,5,4,8,0.187664037764347,4,0.650364329468507,0.58092657676493,5,1963,15.5,30,9
23,3,3,11,0.771310609628192,1,0.170225599484128,0.575648198382012,4,2234,16.1,30,203
18,2,3,20,0.593622450984023,3,0.308171112237598,0.679440599128501,5,2234,16.1,30,203
27,5,1,15,0.306342059801491,3,1.4802667948524,0.358695976308989,4,2250,15.75,30,116
10,4,1,46,0.687166312669423,2,0.234671084575347,0.659558667222063,4,2234,16.1,30,203
25,5,4,20,0.148631583713041,4,1.4957443872174,0.614103809401126,3,2250,15.75,30,116
29,5,3,20,0.301015439110441,1,0.959467001243622,0.591516530721256,5,2155,16.4,30,79
12,3,2,40,0.502592358227253,1,1.36320206845398,0.401210589830085,4,2130,17,30,23
30,3,2,21,0.795321434116709,4,0.352449808045446,0.495090262817556,4,2155,16.4,30,79
5,4,1,42,0.388784666666297,1,1.1671260650893,0.314119107701138,3,2234,16.1,30,203
10,2,1,24,0.7887852565316,4,0.335676663809666,0.581892348007606,5,2234,16.1,30,203
3,5,3,26,0.582576934442331,4,0.801772010287517,0.453556810891507,4,2155,16.4,30,79
27,2,4,39,0.597642463816425,2,1.43548235588258,0.398761029628782,5,2075,16.5,30,77
7,5,4,25,0.535940853939832,4,0.552298621433541,0.679569592379729,5,2234,16.1,30,203
19,4,3,45,0.284106735166924,4,1.34480597578255,0.396491608497095,3,2155,16.4,30,79
14,3,3,6,0.555059949985697,2,1.46591197764516,0.353036220013472,3,2155,16.4,30,79
31,2,2,30,0.444111602091715,1,1.03476023687496,0.686056005729316,2,2234,16.1,30,203
8,3,4,31,0.723624765702115,2,0.483628308540304,0.614079857779675,3,2234,16.1,30,203
30,4,4,14,0.355109714759718,4,0.137743011810954,0.678960218667624,2,2234,16.1,30,203
8,3,3,6,0.884360746561572,1,0.626812890548828,0.462413191453217,3,2155,16.4,30,79
6,3,1,20,0.823804273372907,2,0.336950538919901,0.633497980166585,5,2234,16.1,30,203
